user_id,birth_day,birth_month,birth_year,location,gender
6004590,19,6,1980,Charleston,F
2838450,11,8,1994,Clearwater,M
3399114,19,6,1996,Rochester,F
931411,2,6,1996,Colorado Springs,M
9918533,15,8,1998,Weirton,M
942582,22,6,1992,Lake Forest,F
5621968,28,4,2002,White Plains,M
7321673,17,11,1998,Middletown,M
6907858,28,6,1965,Denver,M
573279,10,11,1986,Peoria Heights,M
204528,5,11,1947,Denver,M
6308455,6,9,1995,East Granby,M
6335330,19,11,1956,East Granby,F
5958243,30,4,1995,Rockville,M
8781422,29,8,1990,East Granby,M
4734102,4,8,1953,Los Angeles,M
3438060,27,8,1992,Louisville,F
9340428,24,8,1989,Voorhees,F
7738062,26,8,1977,Philadelphia,M
9878127,2,8,1950,White Plains,M
410542,9,6,1977,Abington,M
8480798,10,9,1998,Charleston,M
4807318,16,9,1990,New York,M
6412215,23,4,1992,Fairfield,M
1785277,13,9,1987,Denver,M
6155220,21,11,1991,New York,M
585165,20,8,1987,Columbus,M
8956267,25,8,1975,Charleston,F
1776419,21,9,1996,New York,M
2589280,23,8,1989,Windsor Mill,M
8006716,9,6,1987,Lake Forest,M
8400653,7,6,1952,Rockville,M
9750742,22,9,1977,Middletown,M
8750754,27,8,1968,New York,F
1941712,24,11,1998,Weirton,M
93832,2,9,1990,Bartow,M
56250,25,4,1987,Weirton,M
3380036,21,11,1957,White Plains,M
5950945,4,9,1967,Charleston,F
8187308,28,4,1987,Rockville,F
1192392,24,11,1984,Charleston,M
5965522,26,9,1987,Bartow,F
2280219,23,8,1986,Philadelphia,M
1378003,26,11,1982,Philadelphia,F
3188370,24,9,1995,Vernon Rockville,M
3826144,22,11,1982,East Granby,M
2922983,6,8,1989,Philadelphia,M
1964988,17,6,1960,Charleston,M
2817524,4,9,1992,Charleston,M
520608,6,6,1992,Los Angeles,M
9963705,14,11,1984,Rockville,M
3136365,24,6,1996,Cockeysville,F
6672439,22,11,1980,Columbus,
9700521,30,9,1957,Charleston,F
1017446,29,6,1995,Colorado Springs,M
6451215,9,8,1987,Seattle,M
1386321,20,4,1978,White Plains,M
1451341,9,6,1976,Los Angeles,M
9360469,29,9,1988,Fairfield,M
8185391,20,6,1989,Rockville,M
1227556,27,6,1971,New York,M
2040679,30,8,1993,Los Angeles,M
8247372,12,8,1995,Weehawken,M
7244092,30,9,1975,Arcadia,F
2629930,24,8,1953,Clearwater,M
4809874,10,9,1991,New York,F
8689957,1,9,1983,New York,M
6532542,19,6,1994,Vernon Rockville,M
5590081,17,11,1984,Abington,M
1725150,27,9,1983,Yucaipa,M
628195,8,11,1989,Fairfield,M
237768,8,8,1996,Clearwater,F
6612245,13,8,1962,Denver,M
8537472,3,9,1973,Denver,M
5501667,18,11,1954,Philadelphia,M
514500,4,11,1965,Rockville,M
7402094,27,9,1997,Cockeysville,F
3694194,22,6,1985,Vernon Rockville,M
3634223,30,4,1998,Los Angeles,F
3632014,28,6,1962,Louisville,M
9685241,10,11,1969,Windsor Mill,M
7790716,5,8,2003,Seattle,F
306854,17,6,1975,East Granby,M
2214838,21,8,1991,East Granby,M
9009366,20,8,1977,Philadelphia,F
2008400,12,4,1974,Voorhees,M
5485101,29,4,1990,Charleston,M
7317098,17,4,1962,Rockville,F
4897693,18,8,1993,Denver,M
2993567,2,11,1998,Charleston,M
9078930,2,9,1987,Columbus,M
5348903,21,9,1983,Bartow,M
5874900,6,4,1990,Charleston,
8560894,25,4,1994,Lawrence Township,M
7026902,29,9,1975,New York,M
5889743,22,11,1975,Houston,F
7303062,3,4,1969,Ocala,M
866946,27,4,1995,Cockeysville,M
9400652,19,6,1994,New York,M
9902041,17,4,1985,Seattle,F
3021356,15,8,1979,Philadelphia,M
2474773,11,8,1981,Lawrence Township,M
7535275,6,9,1976,White Plains,M
6002488,17,6,1997,Pittsburgh,M
150590,28,6,1987,Ocala,M
4162608,1,9,1983,Wyckoff,M
6803994,1,6,1987,Phoenix,M
6794777,3,8,1988,White Plains,F
6740279,16,11,1985,Bartow,M
6804397,24,6,1999,Columbus,M
178448,4,8,1992,Los Angeles,M
4244499,27,4,1990,Columbus,M
6096867,16,9,1992,Philadelphia,F
5503551,29,4,1966,Voorhees,M
2569718,26,9,2002,Columbus,M
8328410,13,6,1996,White Plains,M
925814,19,11,2003,Weirton,M
5457417,29,11,1991,Columbus,
4873002,7,6,1963,Philadelphia,M
7781420,6,8,1978,Abington,M
6708260,11,9,1975,Windsor Mill,F
9482354,19,11,1986,Arcadia,
7973633,17,6,1966,Vernon Rockville,M
1296405,14,6,2003,Columbus,
7647571,30,9,1959,Colorado Springs,M
1107801,17,11,1950,Los Angeles,F
449846,3,4,1989,Yucaipa,M
4673904,30,8,1990,New York,M
5706782,14,8,1992,Weehawken,M
7664555,8,11,1995,Philadelphia,M
8282370,16,6,1975,Los Angeles,F
2951451,27,11,1976,Charleston,M
8887661,4,9,1977,Yucaipa,M
7822913,19,6,1987,Cockeysville,M
5865982,8,11,1987,Houston,M
7093488,23,6,1955,Rockville,M
3627792,16,4,1990,Clifton Park,M
8633422,27,8,1985,Los Angeles,M
5147638,28,11,1991,East Granby,F
8058791,30,6,1955,Voorhees,M
4824175,2,11,1985,Houston,M
429341,11,11,2000,Philadelphia,M
5587955,30,11,1988,Rockville,M
4829515,4,11,1954,Los Angeles,M
7207983,6,9,1952,Clifton Park,M
4259380,1,4,1994,Weirton,M
6856377,21,9,1988,Voorhees,F
1270721,5,6,1991,Rochester,M
8308873,19,8,1994,Philadelphia,M
3438200,17,9,1963,Cockeysville,M
7108874,25,8,1987,East Granby,M
9719621,21,6,1985,Clifton Park,
4293662,28,9,1976,Weirton,M
7606333,25,6,1973,Charleston,M
1562485,30,11,1980,Columbus,M
4977692,14,9,1984,Charleston,M
9552473,3,6,1993,Ocala,M
3913044,23,9,1989,Voorhees,M
1194652,21,4,1988,Cockeysville,F
1009608,26,9,1992,Vernon Rockville,M
4534413,14,9,1997,Charleston,M
7895305,18,4,1989,East Granby,M
6876270,29,9,1990,Peoria Heights,M
9372673,13,6,1975,New York,M
8513506,21,9,1998,Los Angeles,M
3105334,2,9,1991,Seattle,M
1822344,28,6,1989,Yucaipa,M
4073063,27,6,1992,Ocala,M
2476622,12,6,1984,Charleston,M
3027819,25,6,1989,Los Angeles,M
9240688,17,4,1993,Columbus,F
7259044,23,8,1998,Wyckoff,M
1278750,7,6,1986,Phoenix,M
4865742,2,11,1966,Denver,M
5172383,26,9,2003,Cockeysville,F
7559788,10,6,1989,Denver,M
1440910,11,11,1990,Clifton Park,M
547381,16,11,1990,New York,M
9307206,27,9,2002,Arcadia,M
3253324,8,9,1986,Pittsburgh,M
5626822,19,8,1997,Philadelphia,M
6290079,18,8,1960,East Granby,M
4276651,4,8,1959,Columbus,M
9487141,8,11,1984,Pittsburgh,M
4536189,30,9,1979,Pittsburgh,M
1256674,20,8,1993,Wyckoff,M
6410231,15,9,1995,Philadelphia,M
4822121,25,6,1985,White Plains,F
5508520,7,4,1992,Charleston,F
9264784,26,8,1989,Lawrence Township,M
8615866,26,11,1961,Arcadia,M
9001007,23,8,1984,Charleston,M
6232350,1,11,1997,East Granby,M
5144086,7,4,1975,Clearwater,M
9934032,25,8,1985,Weehawken,M
8036232,7,8,1993,Middletown,M
2557387,10,8,1987,East Granby,M
5368163,12,8,1990,Philadelphia,M
6550090,15,9,1949,East Granby,F
3362052,26,8,1991,Fairfield,M
7621837,29,11,1990,Peoria Heights,F
7966095,7,6,1982,Fairfield,M
7345671,21,6,1983,New York,M
6724156,17,11,1991,New York,M
835034,18,11,1977,Arcadia,M
8143118,2,8,1987,White Plains,M
9741866,17,11,1992,Phoenix,M
6469216,10,6,1982,Clearwater,M
5089974,24,11,1978,Weirton,M
8188249,22,4,1989,Charleston,M
4980687,27,4,1974,New York,M
2683580,19,9,1978,Columbus,F
5539477,8,11,1951,Peoria Heights,M
6837809,25,11,1969,Philadelphia,M
8517234,16,9,1989,Greensboro,M
6586380,12,4,1988,Charleston,M
5939539,30,9,1991,Louisville,M
6569744,19,8,1996,Columbus,
2874622,26,9,1951,Cockeysville,M
7402621,18,6,2000,Houston,M
6314227,30,9,1947,New York,F
3310607,10,6,1989,Lake Forest,M
5043794,23,8,1970,Louisville,M
1514173,30,8,1989,Cockeysville,F
659630,2,8,1974,Philadelphia,M
7634241,19,4,1988,Clearwater,M
9389459,27,9,1993,White Plains,M
3375246,7,4,1981,New York,M
8537720,1,6,1955,Charleston,M
2753288,25,6,1986,Philadelphia,M
3491308,18,6,2001,Charleston,M
927562,19,9,1985,Charleston,M
8847036,23,8,1954,East Granby,M
2395180,22,9,1992,Los Angeles,M
7211723,5,9,1974,Weehawken,M
4051158,6,11,1988,Clearwater,M
8239052,20,9,1993,Colorado Springs,M
9460082,12,9,1990,Clifton Park,F
5398057,12,11,1955,Lake Forest,M
2556211,28,9,1988,Peoria Heights,F
5634076,13,8,1962,Lawrence Township,F
2873273,17,6,1969,New York,M
2905860,18,11,1982,Louisville,M
8462043,17,8,1988,East Granby,M
384586,5,9,1989,Bartow,M
3267663,24,6,1997,White Plains,M
7241268,10,6,1988,New York,M
6609767,9,9,1984,Columbus,F
8068484,17,4,1947,Middletown,M
4399467,27,9,1978,White Plains,M
7656681,30,11,1974,Colorado Springs,M
2443682,30,4,1984,Pittsburgh,M
7910225,13,8,1987,Weehawken,M
655977,20,4,1955,Weehawken,M
3823762,22,11,1977,Clearwater,M
7591149,13,8,1991,New York,M
5507269,23,4,1956,Los Angeles,F
2906140,28,6,1971,Los Angeles,M
5011817,7,6,1992,Charleston,M
2050645,9,8,1998,East Granby,M
7653538,26,11,1981,Windsor Mill,F
8569893,17,8,1984,Middletown,M
1078744,8,8,1997,New York,F
2780207,16,4,2003,Clearwater,M
5896996,24,8,1986,Clifton Park,
1689746,29,6,1983,Cockeysville,M
754274,12,8,1986,New York,M
3028443,23,6,1994,East Granby,M
8005226,6,6,1978,Charleston,M
7380436,3,4,1966,Lake Forest,F
6392788,3,11,1977,Denver,M
8179001,8,6,1995,Lawrence Township,M
6029864,8,4,1995,Lake Forest,M
1948200,12,8,1996,New York,F
2288886,18,8,1988,Phoenix,M
2025534,18,4,2000,Clifton Park,M
5555145,19,6,1988,Weehawken,
9412609,8,11,1989,New York,M
5864059,15,11,1991,Charleston,M
1473064,1,9,1962,Greensboro,M
5492258,30,4,1992,New York,F
3752777,3,9,1989,New York,M
5876594,13,6,1983,Charleston,M
4244634,8,6,1969,Philadelphia,M
7118879,19,9,1981,Indianapolis,F
8150801,18,9,1988,New York,M
4721216,20,11,1996,Clifton Park,M
6601098,13,11,1975,New York,M
2651179,26,4,1974,Weirton,M
9616934,22,8,1980,Charleston,M
8814489,2,9,1989,Lake Forest,F
8785072,9,9,1990,East Granby,F
2041819,11,6,1986,Denver,M
7819732,2,9,1955,New York,M
109119,27,9,1983,Philadelphia,M
9424787,30,6,1983,Weirton,F
2868045,15,8,1990,Clearwater,M
8197870,12,11,1983,Los Angeles,M
5352891,24,8,2001,Charleston,F
5938697,23,6,1994,Philadelphia,M
3716128,14,8,1974,Charleston,M
3116876,28,11,1990,East Granby,M
3551964,19,4,1991,East Granby,M
8367598,9,8,2000,New York,M
6006346,19,6,1993,Cockeysville,M
835854,5,4,1993,Los Angeles,M
3041586,29,4,1988,Rochester,F
9005307,26,8,1998,Charleston,M
5689288,30,8,1975,East Granby,M
4891567,11,4,1990,Fairfield,M
1903341,21,9,1976,Lake Forest,F
8696048,9,11,1978,Yucaipa,M
5926439,12,9,2001,Denver,M
7842300,9,4,1990,East Granby,M
8688417,27,6,1994,Philadelphia,M
9296723,8,8,2000,Los Angeles,F
7193766,16,4,1998,White Plains,M
2234071,19,11,1991,Wyckoff,M
3075206,3,11,1961,East Granby,M
6719953,29,4,1992,Fairfield,F
1469100,3,9,1954,New York,F
6451344,29,6,1996,New York,F
7897419,26,8,1961,Philadelphia,M
6360676,30,6,1955,Colorado Springs,M
7894995,21,9,1971,Colorado Springs,M
6065269,3,6,1987,Peoria Heights,F
7874665,16,9,1959,Voorhees,M
8584957,12,9,1991,Middletown,F
1110457,30,11,1994,Clifton Park,M
1526408,25,11,1990,Yucaipa,M
410458,27,6,1968,New York,M
5897961,29,11,1982,White Plains,M
2183380,6,11,1990,Indianapolis,F
3937016,22,11,1986,Weirton,F
9325508,15,8,1974,Ocala,M
648888,15,9,1997,White Plains,M
9427455,12,6,1977,Los Angeles,M
8588195,18,11,1996,Clifton Park,F
9585166,29,9,1996,Columbus,F
5324424,20,9,1985,Weirton,M
8557506,24,4,1974,Louisville,M
6923722,21,4,1964,Greensboro,M
8489614,4,9,1961,Vernon Rockville,M
7537227,4,4,1968,Los Angeles,M
3020407,20,9,1991,Abington,M
7376988,10,8,2001,Arcadia,M
4923344,1,4,1985,Charleston,M
7667574,18,6,1989,Clifton Park,M
9707073,25,11,1977,Bartow,M
1497098,2,6,1982,East Granby,M
388688,3,8,1989,Lake Forest,M
5142072,29,8,1973,Peoria Heights,M
5072086,11,4,1983,Charleston,M
5845457,16,6,1983,Rochester,M
4383056,17,8,1988,Weehawken,M
8251421,18,11,1993,Windsor Mill,M
3971690,20,11,1979,Indianapolis,F
7413634,23,9,1961,Charleston,M
1554492,9,4,1997,New York,M
3163191,30,9,1981,Phoenix,M
4023838,23,9,1991,Philadelphia,M
4933912,5,11,1988,Pittsburgh,M
5998627,21,8,1950,Weirton,M
3320593,22,8,1974,Lawrence Township,M
9136836,10,9,1957,White Plains,F
4944169,22,11,1992,Charleston,M
7796217,26,9,1990,Arcadia,F
3411714,15,9,1985,Wyckoff,M
3829480,27,11,1988,White Plains,M
5810346,15,9,1984,East Granby,M
7155334,22,9,1990,Charleston,M
6364748,12,8,2000,White Plains,M
9194262,3,11,1962,White Plains,F
491599,4,11,1982,New York,M
7073535,13,8,1993,Charleston,M
6216751,29,6,1983,New York,M
9554408,22,4,1995,New York,M
9305425,27,4,1984,Columbus,
1106711,15,11,1958,Weirton,F
7445728,14,11,1986,New York,M
6285653,20,6,1993,Philadelphia,M
1476012,6,9,1988,Pittsburgh,F
1588537,10,8,1957,Houston,M
1983196,1,11,1985,White Plains,M
3730142,8,6,1994,Weehawken,M
4463901,29,8,1987,Los Angeles,F
7695550,14,8,1976,New York,M
5607667,1,8,1988,Pittsburgh,F
4928362,26,9,2002,Ocala,M
4013186,22,9,1994,Pittsburgh,M
957859,26,8,1987,Philadelphia,M
6874275,16,6,1991,Weirton,M
5418371,26,9,1998,Los Angeles,M
4630242,3,9,1998,East Granby,M
1590110,13,9,1963,Weirton,F
3734260,8,11,1991,Lake Forest,M
2220231,12,9,1987,White Plains,M
2044606,2,11,1996,Lawrence Township,M
8292383,9,4,1947,Philadelphia,F
3165366,23,4,1992,Vernon Rockville,M
8044836,1,6,1972,Philadelphia,M
5141350,22,6,1984,Middletown,M
7884685,6,8,1996,Arcadia,M
5547604,27,11,1986,Clifton Park,F
326184,23,11,1986,Charleston,M
5773813,1,11,1972,Los Angeles,M
3232897,15,11,1967,Cockeysville,F
9032015,10,4,1988,Houston,M
157544,10,8,1965,Clearwater,M
6932108,25,4,1976,East Granby,M
653489,30,9,1979,Lawrence Township,F
1088532,3,11,1988,Charleston,M
2790605,29,8,1985,Philadelphia,M
1246170,12,4,1987,East Granby,M
6669137,20,8,1971,Philadelphia,M
3871952,20,6,1969,Louisville,M
9329074,23,6,1999,Los Angeles,M
1683503,18,8,1993,Charleston,M
1801821,14,9,1987,Philadelphia,M
9272547,3,4,1980,Louisville,M
3460314,26,6,1980,Ocala,M
2531062,25,6,1979,Bartow,M
667310,5,9,1974,Peoria Heights,F
1157156,30,9,1997,Denver,M
2457832,23,11,1961,Yucaipa,M
4704761,30,8,1982,New York,M
7684019,12,6,1984,Yucaipa,F
2604631,28,4,1969,Weehawken,M
2388175,17,8,1974,Greensboro,M
8673193,24,9,1993,Vernon Rockville,M
5790223,13,6,1975,Charleston,M
2961822,22,4,1985,Middletown,M
1473143,14,8,1989,Philadelphia,F
5155750,19,6,1985,Pittsburgh,F
1252921,25,9,1991,Indianapolis,F
9612915,1,11,1993,Los Angeles,M
2278991,12,8,1981,Cockeysville,M
6349146,28,11,1997,Philadelphia,M
2583564,8,9,1987,Clifton Park,M
1447620,16,9,1984,Charleston,M
7285798,19,8,1972,Clearwater,M
4826283,2,9,1994,Columbus,M
1067365,27,8,1977,Ocala,M
5023653,16,6,1970,Pittsburgh,M
2193678,17,4,1987,Philadelphia,F
5109370,21,4,1993,Rochester,F
1814681,17,6,1991,Peoria Heights,F
2699805,23,11,1989,Bartow,M
2912461,19,4,1986,Denver,F
7834338,4,8,1998,Los Angeles,M
4972438,20,4,1974,Rockville,M
3724324,27,4,1997,Clifton Park,M
2375157,22,6,1983,East Granby,M
3342748,7,4,1977,Philadelphia,M
7335571,10,11,1987,Lawrence Township,M
9184148,25,8,1988,Voorhees,F
9987053,18,9,1954,Philadelphia,F
6705046,6,4,1960,White Plains,M
3719507,24,6,1981,Philadelphia,M
406183,10,9,2003,Weirton,M
4998629,24,11,1974,Weirton,M
8740059,28,9,1971,New York,M
3491874,20,6,1986,New York,M
8994180,6,4,1987,Middletown,F
4175252,11,9,1962,Philadelphia,M
990908,27,6,1986,Weirton,M
9703367,16,4,1984,Clearwater,M
1115418,2,6,1979,Middletown,M
2928729,21,9,1963,Ocala,M
4969444,15,4,1968,Colorado Springs,M
3068582,13,11,1963,Charleston,F
8875010,8,4,1984,Columbus,M
805207,10,6,1977,Charleston,M
8466305,4,4,1984,Yucaipa,M
9311882,4,11,1999,Colorado Springs,M
8476267,23,4,1984,Phoenix,M
6451501,17,4,1989,Lawrence Township,M
9291203,13,9,1977,Denver,M
4436600,21,8,1997,Seattle,F
5537198,4,8,1982,Charleston,M
5987996,14,11,1989,Bartow,M
2052319,11,9,1977,Lawrence Township,M
5073430,18,6,1992,New York,F
1868256,27,11,1984,Wyckoff,M
9900691,20,8,1967,Louisville,M
461895,15,4,1990,Rockville,M
8014417,9,9,1975,Los Angeles,M
1564989,28,11,1963,Weirton,M
4723180,9,9,1994,Cockeysville,F
5029067,25,6,1989,Vernon Rockville,M
1457522,18,4,1990,Abington,M
6763156,24,8,1984,Rockville,M
2616949,11,4,1952,Weirton,M
474350,7,9,1982,New York,M
66458,16,4,1967,Weirton,M
3998707,19,6,1951,Clifton Park,M
9646292,4,8,1950,Voorhees,M
6734966,20,11,1986,Charleston,M
5394738,24,8,1978,Philadelphia,M
7670139,20,4,1969,Yucaipa,M
3669497,6,8,1995,Vernon Rockville,M
9830230,11,8,1979,Wyckoff,M
8968712,16,8,1993,New York,F
3808035,30,11,1989,Los Angeles,M
3855163,28,4,1991,East Granby,M
1934816,2,8,1954,Los Angeles,M
590636,7,4,1979,Philadelphia,M
805760,9,9,1984,Clifton Park,M
8878754,19,9,1948,Indianapolis,M
9652267,17,4,1963,Philadelphia,M
6452044,15,4,1984,Philadelphia,M
8141393,18,11,1985,Los Angeles,M
3538535,19,4,1989,Abington,F
4364831,18,6,1945,New York,M
901677,9,11,1983,Arcadia,F
2331336,15,8,1997,Cockeysville,F
1823539,12,11,1979,Columbus,M
4989472,16,11,1998,New York,
3541438,28,9,1992,Philadelphia,M
538718,9,11,1997,New York,M
9377343,14,8,1991,New York,M
5435311,8,6,1978,Clearwater,M
2566748,20,4,1987,Charleston,M
6491413,18,4,1985,Weirton,M
6054556,28,9,1996,Fairfield,M
9426888,26,6,1975,Clifton Park,M
8676234,26,8,1975,Wyckoff,M
8698503,6,6,1987,Columbus,F
4629427,1,8,1988,Lawrence Township,M
6211269,13,11,1992,Voorhees,M
5161506,11,9,1990,Los Angeles,F
4840256,13,11,1990,Yucaipa,M
1413145,24,6,1959,Wyckoff,M
9037628,4,8,1990,Phoenix,F
8927270,23,6,1984,Louisville,M
5329326,17,4,1983,Lake Forest,
4409990,2,9,1994,Rochester,M
6448347,28,6,1990,White Plains,M
7937528,16,8,1952,East Granby,M
9300058,28,11,1968,Los Angeles,M
5762680,30,9,1990,East Granby,M
9615986,12,11,1990,New York,M
1431394,23,8,1984,Peoria Heights,M
5501916,5,8,1985,Clifton Park,F
8839479,8,8,1989,Philadelphia,M
6610584,8,4,2001,White Plains,M
9877040,18,9,1990,Charleston,F
6640775,29,6,1962,Bartow,M
1175602,11,11,1970,East Granby,M
661909,2,4,1980,Wyckoff,M
8848624,6,8,1974,Rockville,M
8073440,7,4,1986,Clifton Park,M
7277750,23,9,1995,Charleston,F
4162526,23,11,1989,Pittsburgh,F
3142001,29,11,2000,Arcadia,M
8934129,28,8,1981,East Granby,M
5882554,12,6,1987,Lake Forest,F
2637262,30,4,1989,Rockville,M
3928242,9,4,1984,New York,M
2195728,24,6,1983,Seattle,M
5417869,24,11,1979,Philadelphia,M
6471836,13,6,1974,Seattle,M
5604669,6,8,1985,Arcadia,M
5228862,24,9,1990,East Granby,M
5334336,10,11,1985,White Plains,M
6616830,26,11,1981,Wyckoff,F
1588193,22,4,1947,Lawrence Township,M
5150260,15,4,1985,Middletown,M
5562307,23,4,1997,Lake Forest,M
1084198,28,9,1985,Philadelphia,F
2924115,15,11,1989,Middletown,M
5669481,13,6,1980,Rochester,M
4587973,27,6,1982,Pittsburgh,M
1911675,13,9,1985,Los Angeles,M
1511171,9,4,1988,Fairfield,F
5872968,22,6,1992,Philadelphia,M
2949687,24,11,1992,White Plains,M
3790470,28,6,1955,Philadelphia,M
3740494,25,11,1987,Ocala,M
8276797,11,6,1963,Voorhees,M
7088766,18,9,1989,White Plains,F
4051021,28,4,1975,New York,M
787958,6,6,1952,Weirton,F
4314019,27,8,1984,Lake Forest,M
2946640,10,6,1986,Philadelphia,M
6951325,1,4,1998,Middletown,M
3624842,9,9,1993,Yucaipa,F
8155729,1,11,1993,Yucaipa,M
5688059,6,4,1979,Seattle,M
7250449,26,8,1988,Fairfield,M
2032479,21,8,1968,East Granby,M
5594297,17,8,1988,Weirton,M
9955261,3,11,1985,Charleston,M
7134040,9,8,1973,Lawrence Township,M
1364901,10,8,1994,Charleston,M
2845743,30,4,1992,Vernon Rockville,M
7977074,24,9,1979,Greensboro,M
7785420,5,4,1988,Houston,M
4131923,14,4,1988,Weirton,M
6319306,23,4,2003,Philadelphia,M
1861886,3,4,1978,Los Angeles,M
1309882,5,9,1990,Los Angeles,M
5562037,30,6,1996,Columbus,F
4630592,10,9,1974,Abington,M
4924344,5,4,1993,Vernon Rockville,F
8354608,22,6,1978,Weirton,M
8666154,12,11,1985,East Granby,M
6876540,23,4,1988,Pittsburgh,M
739156,2,11,1986,Columbus,M
2479446,24,9,1977,East Granby,M
2627583,20,11,1988,New York,M
5879730,6,8,1969,Lawrence Township,F
6710445,6,8,1948,Charleston,M
1867507,27,6,1979,Los Angeles,M
8046210,19,6,1984,Rochester,M
8850312,9,9,1990,Rockville,F
9221827,23,9,1959,Windsor Mill,M
1417793,21,4,1996,Weirton,F
7778570,1,6,1990,Indianapolis,M
1061150,14,8,1980,East Granby,M
4734579,30,6,1992,Philadelphia,F
6294526,18,11,1981,Abington,M
1895361,25,6,1946,White Plains,M
3680546,30,4,1989,Clifton Park,M
6106433,10,8,1996,Middletown,M
7898406,19,9,1972,Phoenix,M
2653867,28,8,1994,Cockeysville,M
6657269,1,6,1996,Bartow,M
5374091,16,11,1990,Weirton,F
4310567,9,4,1991,Philadelphia,M
3742042,19,11,1985,Seattle,M
7054036,12,8,1974,Los Angeles,M
8822394,25,8,1975,New York,M
189580,13,8,1997,Rockville,M
6466328,29,8,1987,Rochester,F
9697299,11,11,1964,Charleston,M
9333364,24,9,1962,East Granby,F
9526512,17,6,1986,Philadelphia,M
1141222,18,9,1945,Louisville,M
7731955,25,6,1989,Los Angeles,M
8335333,19,8,1983,Lake Forest,M
4840720,10,6,1982,Philadelphia,M
3823067,13,11,1972,Weirton,M
9809732,27,9,1996,Rockville,F
1127566,9,9,1983,Rockville,M
6256022,25,6,1987,Weirton,M
9434599,16,9,2000,Clifton Park,M
147967,11,11,1974,Los Angeles,M
833814,10,9,1987,Ocala,M
8643549,5,11,1998,Ocala,M
7213831,28,8,1978,Arcadia,M
1616254,21,8,1994,Arcadia,M
7639759,16,11,1996,East Granby,M
2514185,24,9,1978,Charleston,M
6259387,19,6,1982,Los Angeles,M
4511016,19,8,1995,Weirton,M
9354550,7,11,1961,Colorado Springs,F
9969792,28,4,1976,East Granby,M
945204,26,9,1997,Philadelphia,F
7891734,29,9,1990,Lake Forest,M
4845464,29,8,1996,New York,M
8019673,20,4,1976,Lake Forest,M
3727792,9,8,1969,Wyckoff,F
2722827,15,8,1978,East Granby,M
8507616,14,9,1992,Philadelphia,M
3385754,18,6,1989,Philadelphia,M
372105,23,8,1987,Vernon Rockville,M
6335059,7,9,1989,Vernon Rockville,M
5863098,27,6,1998,East Granby,M
6196624,11,4,1980,Philadelphia,F
5372233,24,8,1984,Bartow,M
3612727,29,11,1977,Charleston,M
6995099,17,11,1990,Denver,M
1043801,4,4,1993,Lake Forest,M
3142984,28,4,1985,Weirton,M
7416775,25,9,1986,New York,M
7334578,2,9,1986,East Granby,M
8693546,17,4,1993,Ocala,M
5719741,6,6,1987,Denver,M
2722936,26,9,1995,Denver,F
8756451,19,6,1986,Vernon Rockville,F
2054134,18,6,1989,Houston,M
2946175,18,4,1990,Los Angeles,M
685995,27,8,1976,New York,F
9998482,20,9,1986,Los Angeles,M
7547828,13,4,1970,Houston,M
6842925,22,4,1989,Philadelphia,M
5971484,25,8,1994,New York,M
7323414,25,8,1974,Indianapolis,M
907846,1,6,1945,Abington,M
1185606,24,6,1987,East Granby,F
1721574,3,9,1989,Weehawken,M
3752964,23,11,1956,Weehawken,M
4670365,29,8,1946,New York,M
5971513,3,8,1988,,M
1858702,23,8,1982,New York,F
4723998,30,6,1992,Houston,M
5218664,24,4,1955,Los Angeles,M
6890415,28,6,1986,East Granby,M
6486187,12,11,1950,New York,M
3997109,3,4,1984,Charleston,M
527978,26,9,1989,Seattle,F
8401373,15,9,1992,Clifton Park,M
4131168,28,8,1984,Phoenix,M
8510539,12,4,2002,Louisville,M
3701788,10,4,1990,New York,F
4006396,15,11,1983,East Granby,M
3206724,3,6,1974,Philadelphia,
4255850,16,8,1985,Charleston,M
1156423,8,6,1984,Cockeysville,M
4598745,1,8,1989,White Plains,M
3177642,21,4,1997,Philadelphia,M
7356948,26,11,1987,Charleston,F
6560388,4,11,1988,Houston,M
5375471,21,4,1976,New York,M
4785539,16,8,1992,Colorado Springs,M
9382888,25,8,1979,Bartow,M
6911966,12,6,1985,Vernon Rockville,M
9761774,2,9,2002,Charleston,M
6689407,1,6,1957,East Granby,F
3048201,13,6,1988,New York,
9375762,14,9,1991,Clearwater,M
4796417,18,11,1998,Greensboro,M
2553302,9,9,1991,Los Angeles,M
5551134,27,9,2003,Philadelphia,M
3287820,14,6,1988,Los Angeles,F
1413228,6,9,1991,White Plains,M
7028896,27,11,1986,Los Angeles,M
3186955,26,4,1980,New York,F
9205448,8,8,1998,Los Angeles,M
5014700,14,8,1987,Clifton Park,F
6390399,2,4,1989,Colorado Springs,F
4659640,1,11,1997,Rockville,M
3771516,25,8,1994,East Granby,M
8241283,23,8,1964,New York,M
4159424,24,6,1992,Rockville,M
1133622,14,4,1991,Columbus,M
6644550,15,6,1986,Philadelphia,F
1726768,6,11,1991,Vernon Rockville,M
6857579,23,4,1997,New York,F
5344371,30,4,1979,Greensboro,M
1293873,13,11,1980,Columbus,F
1919591,3,8,1992,Weehawken,M
5681717,20,4,1994,Rochester,F
3448290,12,9,1984,Weirton,M
5039022,15,4,1988,Yucaipa,M
9824099,29,9,1984,Windsor Mill,M
5247953,27,4,1964,Greensboro,M
8801317,24,8,2002,Bartow,M
