user_id,product,intervals,purchase_date,voucher
2546136,12M,1,8/17/2018 12:34,50.0
5706418,3M,1,12/1/2018 17:12,20.0
1840594,3M,6,9/9/2018 16:13,
3197904,6M,1,5/6/2018 11:36,50.0
4359014,3M,1,5/9/2018 16:27,50.0
4569580,3M,5,9/9/2018 9:38,50.0
400802,3M,3,1/9/2018 11:12,
3830212,6M,1,11/14/2018 15:27,
9942593,3M,5,11/27/2018 13:03,50.0
8416842,12M,1,9/7/2018 16:15,20.0
2061968,1M,2,4/7/2018 13:32,30.0
5035542,12M,1,3/31/2018 10:26,50.0
2712745,12M,2,4/27/2018 12:00,30.0
4844107,3M,1,10/11/2018 13:13,
8779896,6M,2,11/21/2018 9:51,50.0
5330762,6M,2,12/12/2018 16:05,50.0
113258,12M,2,12/12/2018 11:17,
5947755,1M,5,9/21/2018 15:34,20.0
2402378,1M,2,11/22/2018 14:43,
5077438,6M,2,3/23/2018 12:15,30.0
2867458,6M,2,11/10/2018 12:35,50.0
2309241,3M,3,11/24/2018 15:01,30.0
6921039,6M,1,3/6/2018 12:42,
144372,12M,1,12/12/2018 11:49,20.0
7174254,12M,1,2/1/2018 13:10,50.0
7369888,3M,1,11/22/2018 10:41,50.0
1850457,1M,4,12/1/2018 11:21,
8812257,3M,1,6/2/2018 9:37,50.0
3101577,6M,2,9/1/2018 11:22,
1451610,3M,2,11/6/2018 12:56,20.0
6470539,3M,4,5/11/2018 13:18,
7878306,3M,5,9/30/2018 12:03,50.0
9710897,12M,1,6/14/2018 13:51,
8604485,6M,1,12/15/2018 13:49,
3577863,12M,2,1/30/2018 12:42,
6866707,3M,2,8/25/2018 13:46,30.0
5306388,6M,2,12/1/2018 13:08,30.0
8000215,12M,1,11/16/2018 11:46,
2934709,12M,1,11/17/2018 16:39,
259310,3M,2,5/11/2018 14:37,50.0
4473109,12M,1,6/23/2018 18:44,30.0
8107973,12M,1,2/28/2018 11:19,
6934318,3M,7,11/21/2018 10:51,20.0
3893700,12M,2,10/10/2018 13:33,20.0
97129,3M,2,12/17/2018 17:08,50.0
7678096,3M,2,10/20/2018 12:07,50.0
3295227,3M,5,4/20/2018 10:28,50.0
5369785,3M,1,3/17/2018 20:18,
4001999,3M,5,8/26/2018 11:53,30.0
6848427,12M,1,5/6/2018 16:01,20.0
9515655,6M,3,7/10/2018 12:28,50.0
1800752,6M,3,10/12/2018 16:17,
1872535,1M,4,11/29/2018 14:51,50.0
8405229,3M,1,7/6/2018 11:02,30.0
7244026,3M,7,1/31/2018 12:09,30.0
8767647,12M,1,11/28/2018 15:54,50.0
7100660,12M,1,9/18/2018 14:56,50.0
346881,3M,1,1/4/2018 13:50,
5562833,1M,1,10/7/2018 12:25,50.0
9690324,12M,1,8/24/2018 9:36,50.0
6492516,3M,4,10/11/2018 15:36,50.0
2455543,3M,1,10/20/2018 13:55,
7507809,12M,2,12/9/2018 10:26,
5646698,12M,1,6/21/2018 17:08,20.0
4043573,1M,2,6/17/2018 11:04,
438249,3M,2,6/22/2018 12:24,30.0
8252786,12M,1,3/17/2018 18:15,30.0
5139676,3M,6,5/12/2018 12:01,50.0
7461351,6M,1,3/29/2018 13:06,
7689167,3M,1,12/6/2018 12:38,
2591813,12M,1,6/13/2018 15:30,
6120570,3M,2,5/8/2018 12:34,
1247905,12M,1,12/7/2018 14:30,
763246,1M,4,9/12/2018 16:14,20.0
9913652,12M,1,1/19/2018 15:08,
9253268,12M,1,9/11/2018 15:18,50.0
3015188,3M,4,12/9/2018 10:03,30.0
9563976,3M,2,6/1/2018 16:33,
7396813,3M,2,3/17/2018 13:13,20.0
5625519,12M,1,11/3/2018 15:54,
5077719,1M,2,4/19/2018 14:56,
5815707,12M,1,4/3/2018 11:36,
7543660,3M,2,7/26/2018 16:25,50.0
1281817,12M,1,2/28/2018 10:35,50.0
9483359,3M,5,4/18/2018 13:13,20.0
968746,3M,1,10/13/2018 12:59,50.0
4774251,3M,5,1/20/2018 18:01,20.0
2324052,6M,1,11/20/2018 12:45,20.0
7791658,12M,1,11/21/2018 16:25,
4647760,1M,2,4/21/2018 18:06,
3988606,12M,1,11/16/2018 12:26,30.0
8264037,3M,2,10/30/2018 12:51,
4373656,1M,6,8/11/2018 15:43,
5622945,12M,1,8/15/2018 15:06,
5341202,12M,1,2/9/2018 15:33,30.0
7195567,12M,1,3/16/2018 13:58,
2289144,3M,4,8/8/2018 9:22,20.0
7262008,6M,1,2/3/2018 14:08,20.0
3176548,3M,6,9/15/2018 12:16,20.0
8729247,1M,2,12/12/2018 12:08,30.0
7069048,3M,7,8/2/2018 16:11,30.0
2354808,3M,3,9/27/2018 14:00,
7454539,3M,5,12/6/2018 12:15,
4237139,3M,4,4/19/2018 15:44,50.0
7522560,1M,1,11/27/2018 15:59,50.0
5693357,6M,2,5/9/2018 16:27,20.0
9391591,12M,1,8/19/2018 14:57,
4371120,3M,5,11/4/2018 11:23,50.0
5472254,12M,1,8/23/2018 9:53,30.0
8613459,12M,1,8/25/2018 11:40,20.0
8716357,6M,3,5/4/2018 12:20,
2392516,3M,5,10/19/2018 15:08,50.0
1583572,1M,4,12/13/2018 13:52,30.0
1379547,3M,1,10/24/2018 12:44,
5909102,6M,3,11/25/2018 13:28,50.0
2975326,1M,8,11/29/2018 15:08,50.0
9190151,3M,2,1/27/2018 12:09,20.0
3195866,6M,1,8/9/2018 12:07,
6591080,3M,7,12/5/2018 15:40,20.0
4874321,12M,1,12/6/2018 16:57,
82233,3M,4,11/2/2018 15:38,30.0
8322123,3M,4,1/6/2018 18:06,
620181,3M,1,12/7/2018 15:28,50.0
660054,6M,3,2/21/2018 13:21,
3850892,12M,1,1/9/2018 10:21,
3280459,3M,2,4/10/2018 11:14,50.0
3824947,12M,2,12/20/2018 12:51,
8500823,1M,4,10/6/2018 14:18,50.0
3538588,3M,1,9/25/2018 14:52,
5409313,12M,1,11/11/2018 11:18,
2148624,3M,1,8/7/2018 14:16,30.0
8666136,12M,2,10/17/2018 10:43,30.0
2587656,12M,1,11/16/2018 15:51,50.0
2977214,3M,2,6/1/2018 17:33,50.0
4924467,6M,3,1/12/2018 11:52,
6912951,12M,1,9/13/2018 16:05,30.0
7852859,3M,1,12/10/2018 14:59,50.0
1546884,12M,1,1/19/2018 15:08,30.0
4944731,3M,1,6/23/2018 15:30,
4760019,3M,2,6/9/2018 10:23,30.0
5730846,3M,2,12/13/2018 12:50,50.0
4678916,3M,2,6/21/2018 16:13,
2218102,12M,1,10/27/2018 20:09,
3203746,6M,2,11/17/2018 15:17,50.0
3241354,12M,1,1/25/2018 11:07,30.0
2873711,12M,2,8/23/2018 11:12,
6080819,12M,1,7/6/2018 15:02,50.0
1157234,12M,1,9/20/2018 12:35,
1863929,12M,1,6/1/2018 17:33,30.0
5766157,3M,1,11/10/2018 13:41,20.0
4456805,12M,1,11/24/2018 9:26,
5195768,3M,1,10/13/2018 10:20,50.0
4316509,3M,1,12/14/2018 9:50,20.0
8928189,12M,1,9/28/2018 15:50,
5574051,3M,4,10/6/2018 18:56,50.0
1309366,12M,1,11/20/2018 11:56,
631898,1M,9,11/29/2018 16:33,50.0
2666720,12M,1,8/14/2018 12:03,
4051378,3M,5,12/6/2018 14:49,
7995833,12M,1,1/21/2018 11:19,50.0
4277930,6M,2,10/24/2018 17:06,50.0
4079434,12M,1,4/8/2018 15:44,50.0
2022531,3M,7,11/20/2018 11:56,50.0
7033204,3M,1,1/17/2018 17:57,
3254266,12M,1,3/15/2018 12:19,
468946,12M,1,9/11/2018 10:42,20.0
9878163,6M,1,9/18/2018 15:41,20.0
2531026,12M,1,9/1/2018 16:46,50.0
2668224,12M,1,10/28/2018 16:10,
2487468,6M,2,10/28/2018 14:51,30.0
1164643,12M,1,9/28/2018 14:54,
1464406,12M,1,11/10/2018 16:03,20.0
9994456,12M,1,6/2/2018 12:37,50.0
6042445,12M,1,10/25/2018 14:56,50.0
328610,6M,2,6/23/2018 11:51,
3498683,12M,1,4/17/2018 12:49,20.0
9763198,1M,7,11/21/2018 14:26,50.0
7452482,12M,1,1/13/2018 10:35,
1912518,12M,1,12/7/2018 10:24,30.0
3803649,3M,2,3/7/2018 10:52,
3401493,6M,1,12/5/2018 13:05,
4986060,12M,1,2/15/2018 13:19,30.0
1352363,6M,3,5/13/2018 13:01,
7994112,12M,2,4/8/2018 15:44,30.0
8844528,12M,1,11/10/2018 11:37,
7656098,3M,3,5/6/2018 13:52,50.0
5360754,12M,1,12/8/2018 9:55,20.0
4387426,12M,1,5/3/2018 9:44,50.0
9115078,6M,3,6/23/2018 12:19,30.0
3249222,12M,1,1/6/2018 12:11,50.0
2793501,3M,7,10/26/2018 13:27,
3495065,1M,9,2/17/2018 13:57,50.0
5787834,1M,16,3/13/2018 12:39,
810201,1M,2,10/28/2018 7:39,50.0
7539329,3M,5,6/29/2018 15:58,50.0
3320802,3M,1,5/24/2018 15:52,50.0
2237898,3M,1,5/22/2018 15:00,50.0
472150,6M,2,7/8/2018 17:19,50.0
2664147,1M,1,6/30/2018 10:09,
787939,3M,7,5/26/2018 16:25,
415070,6M,1,1/17/2018 14:51,20.0
9092883,1M,1,7/14/2018 8:52,50.0
5211654,3M,1,9/11/2018 10:57,50.0
600944,12M,1,8/5/2018 16:34,30.0
4560172,3M,1,11/25/2018 16:13,50.0
8165106,6M,1,3/16/2018 12:26,50.0
9304989,6M,1,9/23/2018 14:39,50.0
8916921,6M,1,3/2/2018 11:07,50.0
8500868,1M,2,9/13/2018 11:14,50.0
1594688,12M,1,10/25/2018 12:06,50.0
6256397,12M,2,11/6/2018 14:50,
5614505,3M,3,6/2/2018 12:06,30.0
1048469,3M,2,4/28/2018 11:45,
1962730,3M,1,5/3/2018 15:59,20.0
6264926,3M,6,7/12/2018 13:48,20.0
3222105,3M,1,4/8/2018 8:20,50.0
8308819,12M,1,4/11/2018 13:19,50.0
9810732,1M,2,6/20/2018 15:32,30.0
3305791,3M,3,11/30/2018 15:58,50.0
5859191,3M,4,6/28/2018 15:47,
7099939,3M,6,11/13/2018 11:53,30.0
211303,3M,4,3/6/2018 14:15,
3298524,12M,1,2/2/2018 13:46,50.0
4859965,1M,7,11/7/2018 11:40,30.0
3069879,12M,1,6/5/2018 10:58,
3655262,3M,2,10/21/2018 15:18,
3514009,3M,5,1/26/2018 10:02,
7223104,3M,2,11/6/2018 15:20,50.0
4066026,3M,4,5/15/2018 16:13,
1340993,12M,1,8/21/2018 15:17,50.0
7153915,12M,1,2/20/2018 15:51,20.0
3232972,12M,1,1/23/2018 14:59,
4734459,3M,1,12/7/2018 11:11,20.0
3981258,3M,6,2/10/2018 14:30,
3218403,12M,2,5/3/2018 9:44,
4905770,3M,1,12/2/2018 13:32,20.0
1704855,3M,3,5/31/2018 13:32,
8303664,12M,1,8/30/2018 10:29,30.0
4881931,12M,1,9/21/2018 14:40,
560818,3M,2,9/21/2018 15:22,30.0
9646147,3M,1,8/12/2018 11:41,50.0
2989274,12M,1,10/20/2018 11:51,50.0
4442496,6M,2,5/18/2018 11:28,
7790849,12M,1,10/9/2018 13:15,30.0
4306034,12M,1,11/16/2018 15:16,
1139643,1M,4,9/23/2018 12:38,
9595372,3M,1,10/21/2018 10:55,50.0
8883006,3M,5,8/24/2018 9:30,30.0
3057581,6M,2,10/3/2018 10:55,50.0
2885976,6M,2,8/2/2018 14:04,
7513507,3M,6,11/22/2018 17:32,20.0
7770891,1M,1,10/10/2018 16:02,20.0
1621278,12M,1,3/30/2018 9:12,50.0
4376261,3M,3,9/7/2018 10:28,50.0
3353465,1M,3,11/8/2018 18:29,
4868831,3M,1,8/24/2018 12:20,50.0
6666753,12M,2,11/30/2018 15:13,20.0
7709386,6M,3,10/18/2018 17:05,
5850276,3M,4,10/28/2018 7:39,30.0
1766464,12M,1,12/21/2018 15:19,
6088069,12M,1,11/4/2018 12:45,
2431216,12M,1,9/21/2018 15:43,50.0
9128569,12M,1,10/16/2018 14:35,
5673925,12M,1,5/1/2018 13:18,30.0
4988146,12M,1,7/19/2018 9:08,
9072423,12M,2,12/10/2018 11:01,
327666,3M,4,5/6/2018 8:10,30.0
2073941,1M,8,9/9/2018 10:42,
620419,12M,1,8/31/2018 15:32,
5849106,3M,1,10/24/2018 16:17,
9761611,6M,2,10/24/2018 17:09,20.0
772869,1M,8,4/11/2018 9:46,
1835103,12M,1,3/22/2018 9:23,20.0
6026825,3M,6,9/18/2018 15:21,50.0
8926650,6M,2,3/8/2018 11:39,50.0
4367759,3M,4,9/9/2018 11:48,
9570453,3M,2,12/2/2018 16:39,50.0
7096832,1M,1,9/1/2018 16:18,
8221920,12M,1,10/21/2018 12:56,50.0
1743177,12M,1,11/22/2018 15:43,50.0
5476554,1M,4,6/27/2018 10:20,50.0
6094434,3M,1,1/28/2018 12:43,50.0
8413869,12M,2,4/18/2018 15:00,
769154,12M,1,10/24/2018 17:09,30.0
664335,12M,1,2/28/2018 13:35,
9384839,12M,1,7/13/2018 15:13,50.0
5391136,1M,1,7/13/2018 12:06,50.0
3736099,3M,1,8/2/2018 16:14,
7330973,3M,6,4/19/2018 11:33,
180987,3M,4,7/4/2018 10:17,30.0
1013045,12M,1,11/10/2018 12:47,
8455352,6M,2,11/29/2018 11:23,50.0
496169,12M,1,10/27/2018 12:37,50.0
5871962,1M,13,12/5/2018 17:24,
8396547,3M,2,11/3/2018 15:56,50.0
288509,3M,1,6/29/2018 15:58,50.0
519114,3M,1,5/27/2018 10:37,50.0
7172523,6M,1,9/13/2018 10:25,
1846733,3M,7,11/29/2018 11:23,50.0
5198795,12M,1,8/15/2018 9:57,50.0
5691888,12M,2,6/19/2018 15:36,20.0
4570532,3M,4,10/31/2018 13:48,50.0
5712130,3M,3,10/16/2018 15:32,
8690736,12M,1,1/18/2018 14:04,
3264676,12M,1,11/8/2018 9:29,50.0
5360449,12M,1,10/18/2018 10:02,
7483322,6M,2,8/18/2018 12:53,30.0
6913501,1M,1,1/31/2018 15:52,
7684242,1M,5,10/10/2018 17:12,50.0
4820275,3M,2,7/8/2018 15:56,
513239,12M,1,11/4/2018 13:15,50.0
347394,12M,1,2/2/2018 12:16,
3015612,12M,1,11/16/2018 13:25,50.0
6984750,3M,1,11/16/2018 12:26,20.0
3772817,1M,1,7/4/2018 11:47,
2798103,3M,6,2/17/2018 10:30,30.0
1705793,12M,1,11/8/2018 12:32,50.0
8919098,3M,3,10/24/2018 17:07,20.0
8610788,12M,1,11/21/2018 16:20,
9819871,3M,2,2/18/2018 13:26,50.0
7827167,12M,2,1/24/2018 9:39,30.0
405289,1M,1,9/20/2018 14:46,50.0
500231,3M,6,6/12/2018 14:57,
4036870,3M,1,10/2/2018 15:26,50.0
6099599,6M,1,2/23/2018 12:03,
8898108,3M,4,10/10/2018 15:27,
8104736,6M,2,8/11/2018 16:30,50.0
7619778,1M,6,7/18/2018 15:56,20.0
3823351,1M,2,12/5/2018 12:05,30.0
3615960,3M,1,1/11/2018 13:16,30.0
6509367,1M,1,3/30/2018 15:06,
9250561,12M,1,9/28/2018 13:13,20.0
5300953,12M,1,4/28/2018 10:20,
4709810,1M,5,8/26/2018 13:39,
1261613,6M,1,11/3/2018 9:20,
9232215,6M,3,6/1/2018 14:57,30.0
8924023,6M,1,9/16/2018 13:31,50.0
8608305,3M,1,12/8/2018 10:40,20.0
7427102,3M,6,11/22/2018 15:41,20.0
438801,6M,3,10/31/2018 11:59,
2517867,3M,3,10/30/2018 10:54,50.0
6931505,6M,2,9/29/2018 16:48,50.0
1815672,3M,1,12/17/2018 14:49,50.0
4070000,12M,1,12/8/2018 9:28,
2045673,6M,2,1/21/2018 17:09,
2197465,6M,2,2/1/2018 13:09,50.0
4095068,3M,4,12/9/2018 19:23,
7018850,12M,1,10/27/2018 10:26,20.0
3085271,12M,1,10/31/2018 12:25,
9126214,6M,2,5/23/2018 15:25,20.0
1602942,6M,1,12/12/2018 13:32,50.0
2231919,6M,2,11/4/2018 15:51,20.0
3208359,3M,1,5/17/2018 10:10,20.0
6083417,12M,1,3/23/2018 10:25,
1743258,3M,7,7/17/2018 12:24,
3561208,3M,4,9/28/2018 15:41,50.0
1662011,3M,7,2/1/2018 11:58,20.0
8829689,3M,2,6/1/2018 17:28,
8743373,6M,1,9/27/2018 10:52,50.0
6497333,6M,2,7/20/2018 16:17,
4140790,1M,4,11/20/2018 11:56,50.0
3123710,12M,1,6/19/2018 11:23,50.0
3451202,12M,1,7/1/2018 10:58,50.0
7816049,3M,5,3/17/2018 18:13,30.0
5489863,1M,11,6/13/2018 11:36,30.0
2708749,12M,1,11/30/2018 15:43,
3476004,12M,1,3/28/2018 16:27,50.0
2689818,12M,1,6/5/2018 12:16,50.0
2797285,12M,1,6/7/2018 17:12,20.0
6250543,12M,1,11/27/2018 11:57,20.0
5454363,3M,7,9/28/2018 16:24,
8912277,3M,7,4/8/2018 15:44,
7793983,3M,7,4/17/2018 12:49,
2282766,12M,1,11/2/2018 16:19,
9538500,3M,2,6/16/2018 12:45,
364374,12M,1,8/25/2018 17:22,50.0
9295246,6M,1,1/20/2018 15:01,50.0
542631,12M,1,10/30/2018 11:55,50.0
6839143,3M,1,10/11/2018 11:55,30.0
3691390,3M,5,11/24/2018 9:26,30.0
2832702,12M,1,12/8/2018 12:17,50.0
8849805,12M,1,11/9/2018 17:47,50.0
3962956,3M,1,1/23/2018 14:59,
1508738,1M,5,9/20/2018 13:42,
2884282,1M,3,9/7/2018 12:41,
2558622,1M,2,3/23/2018 12:24,30.0
1581303,12M,1,10/31/2018 14:41,30.0
4832833,12M,1,7/14/2018 16:12,50.0
3762098,1M,1,12/5/2018 10:45,
7190588,3M,1,6/5/2018 12:51,50.0
1430087,3M,1,4/19/2018 13:49,30.0
6401937,12M,1,12/6/2018 12:38,30.0
9609924,6M,2,11/24/2018 10:40,30.0
4084357,12M,1,11/15/2018 12:42,20.0
8880275,6M,1,7/25/2018 13:57,20.0
9658060,12M,1,10/4/2018 16:37,50.0
8565405,3M,6,5/9/2018 14:44,
8677777,12M,1,6/30/2018 13:17,
2937050,3M,1,1/18/2018 13:15,
141794,1M,7,9/4/2018 12:54,50.0
4493492,3M,6,12/14/2018 12:59,
8409303,12M,1,9/5/2018 15:30,50.0
8070950,3M,4,11/21/2018 15:18,30.0
8129440,3M,2,12/8/2018 9:20,
9383015,3M,4,11/18/2018 13:23,20.0
7980523,3M,1,3/22/2018 16:55,20.0
7275113,3M,5,2/3/2018 12:44,50.0
9270577,12M,1,11/14/2018 15:27,
4804671,12M,1,8/8/2018 11:45,
9121337,3M,7,7/5/2018 17:09,
976794,12M,2,11/1/2018 11:35,
81787,3M,7,12/8/2018 15:03,50.0
8777897,1M,6,8/11/2018 10:14,20.0
6634970,12M,1,10/5/2018 12:52,50.0
983465,6M,1,8/12/2018 12:37,50.0
6470355,3M,7,10/25/2018 12:12,50.0
3703439,1M,3,4/18/2018 15:16,30.0
1293922,6M,1,3/25/2018 12:55,50.0
6297783,12M,1,12/16/2018 16:45,
8017939,1M,1,9/2/2018 9:34,20.0
2901952,6M,2,5/23/2018 9:43,50.0
406214,3M,2,10/11/2018 14:52,50.0
8044312,3M,3,10/31/2018 15:48,30.0
9252412,3M,1,9/21/2018 13:33,
7636602,6M,2,3/11/2018 13:34,30.0
1205731,3M,1,11/14/2018 14:24,20.0
6993808,6M,2,4/19/2018 16:52,50.0
556383,12M,1,1/30/2018 15:48,50.0
8042563,3M,4,5/9/2018 9:16,50.0
4369103,6M,1,4/18/2018 13:13,50.0
3550563,12M,1,7/19/2018 15:23,50.0
2222002,12M,1,8/31/2018 15:32,30.0
8656681,12M,1,11/3/2018 17:39,20.0
5100529,3M,5,3/31/2018 16:28,
54731,6M,2,3/8/2018 14:44,50.0
5020815,3M,1,9/20/2018 12:53,
9301408,3M,6,11/14/2018 8:22,50.0
581060,3M,5,11/21/2018 12:36,
6018236,12M,1,4/12/2018 12:47,
4024905,3M,7,12/9/2018 14:09,
8735690,12M,1,5/11/2018 13:23,50.0
5946548,12M,1,7/13/2018 12:06,20.0
6276543,3M,5,12/8/2018 11:02,
5649771,3M,2,1/13/2018 11:54,50.0
9857795,12M,1,10/28/2018 12:36,
8282093,12M,2,10/28/2018 12:44,50.0
1512555,6M,2,7/19/2018 11:47,20.0
8688099,6M,2,11/14/2018 14:51,30.0
1609684,3M,1,3/27/2018 12:54,
4871420,6M,1,11/20/2018 14:14,
4336545,12M,1,12/8/2018 9:28,20.0
574144,6M,3,4/15/2018 10:38,50.0
6666645,12M,1,1/4/2018 12:18,30.0
6922495,12M,1,8/10/2018 16:51,30.0
5013777,3M,2,7/21/2018 12:14,
4765471,12M,1,8/11/2018 10:14,20.0
8413379,12M,1,1/23/2018 12:08,20.0
4489669,1M,8,12/21/2018 15:18,
318216,1M,1,10/18/2018 9:13,50.0
6354280,3M,6,10/24/2018 13:37,30.0
4548467,6M,2,3/30/2018 11:04,50.0
9607829,12M,1,3/29/2018 14:35,
3810046,3M,7,12/6/2018 11:10,30.0
5845154,12M,1,11/16/2018 14:20,
621482,6M,2,11/25/2018 11:25,50.0
5123969,6M,3,10/20/2018 12:07,30.0
2742592,6M,1,5/22/2018 12:49,50.0
6954069,3M,1,7/21/2018 17:12,
7873884,12M,1,11/13/2018 15:02,
5744637,6M,2,1/4/2018 11:34,50.0
7095545,6M,1,11/7/2018 11:33,
6358424,3M,5,10/18/2018 12:17,50.0
4048567,12M,2,5/19/2018 17:15,
9611068,3M,7,11/11/2018 13:57,30.0
2975274,6M,2,8/10/2018 10:12,50.0
3588330,3M,2,7/8/2018 13:26,
2633290,3M,2,12/10/2018 14:59,20.0
1248561,12M,1,8/17/2018 12:34,
4181412,12M,1,7/14/2018 12:42,
2091907,12M,1,8/25/2018 9:53,50.0
3380771,3M,6,10/25/2018 10:17,20.0
6527844,12M,1,7/13/2018 11:34,50.0
1048951,3M,2,11/25/2018 14:25,
1356919,3M,1,10/10/2018 14:55,50.0
155550,12M,1,11/6/2018 14:25,50.0
3215572,3M,1,10/30/2018 12:14,50.0
541741,12M,1,5/3/2018 16:06,
8356522,3M,5,5/12/2018 9:55,50.0
1365534,12M,1,11/25/2018 8:23,50.0
8047758,12M,1,9/9/2018 9:13,50.0
6850684,12M,1,3/11/2018 14:26,30.0
352236,1M,2,7/20/2018 16:17,50.0
6390665,6M,2,10/14/2018 15:46,
9743120,6M,2,10/6/2018 15:58,30.0
4048990,3M,7,12/2/2018 17:48,50.0
788482,3M,2,8/17/2018 14:58,50.0
3886665,3M,3,6/1/2018 17:33,20.0
2589460,12M,2,7/19/2018 14:29,30.0
1570845,3M,2,8/19/2018 14:49,50.0
2055703,6M,1,10/21/2018 11:30,50.0
2018739,3M,1,12/8/2018 16:30,30.0
1589118,6M,3,10/14/2018 15:26,
1715509,12M,1,8/10/2018 17:11,30.0
3945515,3M,1,8/26/2018 10:50,30.0
5545541,6M,1,9/28/2018 11:38,50.0
7039636,3M,6,12/10/2018 14:59,30.0
1921916,12M,1,3/14/2018 11:04,50.0
7525807,3M,1,9/26/2018 11:05,50.0
4599397,1M,5,8/1/2018 16:16,20.0
6258007,3M,7,8/31/2018 17:10,20.0
806042,12M,1,9/26/2018 12:45,
3242086,3M,4,12/3/2018 14:18,20.0
7090968,3M,2,10/19/2018 14:22,50.0
5214143,3M,4,10/18/2018 9:32,
8141029,3M,2,1/12/2018 11:21,
9409244,3M,4,6/8/2018 17:09,20.0
3546796,12M,1,12/2/2018 16:29,30.0
3623148,3M,4,11/7/2018 13:25,30.0
405553,12M,1,9/2/2018 15:16,50.0
836672,3M,3,11/17/2018 12:59,30.0
9211525,6M,1,11/17/2018 16:48,50.0
6545877,6M,3,11/9/2018 16:14,
4011451,3M,2,3/27/2018 13:07,50.0
4849198,3M,3,12/7/2018 11:42,
4348665,3M,7,4/14/2018 14:02,50.0
6461220,3M,1,10/24/2018 16:17,
5278862,3M,4,5/22/2018 15:44,
7484739,6M,1,11/14/2018 15:27,20.0
3160264,12M,1,11/15/2018 10:50,30.0
6358615,3M,2,3/2/2018 17:21,50.0
9501463,3M,1,11/27/2018 11:57,
2316006,3M,1,7/14/2018 16:46,
7051159,3M,2,10/4/2018 11:22,50.0
1684258,12M,1,3/20/2018 10:13,50.0
7009978,12M,1,11/8/2018 18:41,
6561831,1M,4,5/29/2018 14:08,50.0
3501792,3M,1,11/6/2018 11:30,50.0
2039048,6M,1,10/30/2018 11:37,50.0
8557235,3M,2,4/1/2018 16:39,50.0
8132351,3M,2,4/15/2018 10:41,50.0
9672542,6M,1,12/2/2018 17:40,30.0
9016295,3M,3,11/22/2018 15:43,
3507672,12M,1,6/21/2018 12:03,
1165357,12M,2,9/22/2018 15:40,30.0
2540025,1M,1,7/5/2018 12:50,50.0
6125437,6M,2,1/27/2018 10:43,20.0
5096462,1M,13,11/8/2018 18:29,50.0
9760778,1M,5,1/18/2018 17:34,20.0
8550606,3M,1,10/18/2018 13:19,
4100887,3M,2,1/10/2018 10:58,50.0
3445598,3M,1,4/15/2018 10:37,50.0
4956188,6M,1,9/8/2018 15:05,50.0
5200434,1M,2,12/9/2018 16:26,
8118504,12M,1,11/29/2018 17:52,50.0
4225803,1M,15,9/22/2018 11:41,50.0
7165645,12M,1,10/30/2018 15:35,50.0
6945958,3M,1,3/7/2018 10:52,30.0
3853942,3M,4,8/9/2018 12:00,50.0
7880373,6M,1,12/7/2018 15:43,50.0
3952454,3M,3,3/7/2018 12:50,50.0
1000432,6M,1,7/7/2018 16:27,
7311543,12M,2,4/18/2018 14:01,50.0
4908090,3M,2,7/12/2018 15:42,
5442767,12M,1,12/14/2018 13:05,
4164600,12M,1,9/4/2018 13:15,
4423316,3M,1,6/23/2018 11:51,
4986461,1M,3,9/4/2018 16:12,50.0
3430542,3M,6,11/2/2018 12:45,50.0
4896036,12M,1,9/2/2018 16:43,30.0
6120033,3M,2,8/18/2018 14:02,20.0
4595158,12M,1,6/22/2018 12:50,
8527056,3M,1,11/22/2018 15:41,30.0
5410709,12M,1,6/15/2018 12:36,30.0
6421795,12M,1,5/27/2018 13:30,50.0
9865806,3M,3,9/30/2018 15:04,50.0
4026721,12M,1,8/28/2018 15:01,50.0
6373362,12M,1,5/22/2018 15:44,
6522954,3M,3,12/10/2018 9:51,
5415704,3M,2,5/5/2018 15:42,50.0
4422444,3M,6,7/27/2018 13:42,50.0
7406533,12M,1,11/18/2018 15:59,50.0
1783541,3M,2,11/4/2018 12:45,
2483632,3M,1,11/25/2018 11:54,50.0
5819054,3M,3,12/10/2018 10:26,50.0
9396345,3M,5,9/2/2018 11:39,
2043620,12M,1,11/25/2018 8:41,50.0
6616026,6M,1,10/31/2018 14:41,30.0
4962990,3M,3,1/16/2018 12:35,50.0
8442125,12M,2,11/22/2018 13:29,30.0
9404665,3M,2,12/6/2018 16:34,
9562148,3M,1,9/9/2018 10:37,
3238583,3M,1,1/26/2018 14:30,20.0
399942,3M,6,12/9/2018 16:31,30.0
8560846,1M,1,7/3/2018 12:10,20.0
7482591,3M,1,10/18/2018 12:07,
4530225,6M,1,12/9/2018 11:20,
6961579,12M,1,5/10/2018 10:51,
6635516,3M,1,12/8/2018 9:40,50.0
8259901,3M,7,10/23/2018 16:19,
6854418,3M,1,8/28/2018 16:09,50.0
5208687,3M,7,10/26/2018 11:08,
1436038,1M,2,10/5/2018 8:17,
7960665,3M,1,9/9/2018 13:02,50.0
9890413,12M,1,11/20/2018 11:50,20.0
8417211,12M,1,11/29/2018 12:34,50.0
8349878,3M,6,6/30/2018 10:19,50.0
618408,6M,1,1/28/2018 9:20,
6781233,3M,1,11/20/2018 11:09,
7025175,3M,5,11/11/2018 12:10,
8229513,3M,5,4/18/2018 10:29,50.0
9099878,12M,1,12/2/2018 13:49,
6875533,12M,1,2/8/2018 12:12,50.0
