user_id,attribution
5255528,Facebook
1220870,Partner
4756335,Adwords
2527873,Criteo
4888706,Facebook
3827963,Instagram
4219973,Facebook
7069956,Adwords
5933933,Facebook
3847587,Facebook
611343,Facebook
4800396,Facebook
256123,Partner
8414132,Facebook
7327129,Facebook
9746055,Criteo
5352635,Friends Referral Program
2681192,Adwords
7391259,Instagram
2253415,Instagram
2667223,Partner
7314819,Instagram
4159924,Instagram
1121912,Facebook
9474881,Instagram
6652411,Adwords
7989527,Instagram
4457115,Partner
9313359,Facebook
1792364,Facebook
6979651,Friends Referral Program
4503531,Partner
2500996,Adwords
7473610,Facebook
7562117,Criteo
5557362,Criteo
203168,Friends Referral Program
1106488,Instagram
3154737,Instagram
8836130,Adwords
3456550,Facebook
746886,Instagram
8194655,Facebook
1795110,Adwords
1417188,Instagram
274212,Partner
7275201,Instagram
1035179,Instagram
3134473,Partner
4512334,Adwords
5365230,Facebook
7610177,Criteo
3297774,Instagram
7853605,Adwords
8057153,Adwords
6825282,Instagram
1603487,Adwords
5372558,Instagram
3425635,Facebook
8229594,Instagram
1734122,Facebook
3306336,Facebook
8553552,Adwords
8934295,Criteo
9738113,Instagram
8909396,Instagram
9415311,Facebook
7257953,Facebook
8402652,Facebook
4719085,Facebook
7048832,Instagram
6425018,Instagram
1647109,Instagram
1814503,Instagram
4324390,Partner
8211834,Facebook
2709698,Facebook
8803895,Partner
2793694,Criteo
815346,Facebook
4988746,Instagram
1192609,Criteo
8761817,Criteo
6712636,Facebook
614341,Facebook
3823046,Adwords
1621709,Criteo
8922030,Instagram
1141636,Friends Referral Program
9460875,Criteo
8557277,Adwords
6633160,Facebook
5277243,Facebook
3527250,Instagram
2790265,Criteo
5500405,Criteo
7514866,Instagram
847330,Adwords
754883,Instagram
5718574,Instagram
8255725,Partner
7304977,Facebook
8106730,Instagram
1489886,Instagram
3811934,Facebook
8268864,Instagram
9828012,Partner
5756008,Instagram
1346333,Facebook
7418742,Facebook
2960745,Adwords
965347,Facebook
1829694,Facebook
4020744,Instagram
3340133,Facebook
9462504,Partner
1441206,Facebook
2855269,Criteo
9336201,Friends Referral Program
1438580,Instagram
4008062,Criteo
5646785,Instagram
1266860,Facebook
8929218,Instagram
1429078,Criteo
5012184,Friends Referral Program
7375437,Instagram
7203843,Facebook
2696355,Facebook
8136015,Instagram
3942413,Instagram
779414,Criteo
9225715,Facebook
2837444,Facebook
157594,Facebook
5474379,Instagram
6209845,Facebook
7172885,Facebook
5773163,Partner
6992804,Partner
7835658,Facebook
1660774,Adwords
3616407,Criteo
3618640,Instagram
3697337,Instagram
6653662,Instagram
398049,Facebook
9732041,Instagram
7747104,Instagram
5541695,Instagram
8578230,Instagram
349778,Facebook
6190385,Instagram
7497429,Partner
6379392,Adwords
1226842,Adwords
9372859,Partner
94930,Partner
9290142,Adwords
3591846,Facebook
2911613,Facebook
4218943,Facebook
3519445,Facebook
5015071,Adwords
9777033,Instagram
7326199,Partner
8435812,Instagram
6778642,Instagram
6084660,Facebook
9727301,Instagram
1569892,Facebook
7688445,Facebook
1086668,Facebook
1096790,Instagram
1991422,Instagram
9702213,Adwords
8540727,Partner
2735242,Instagram
418556,Facebook
3018911,Facebook
1850468,Partner
1117197,Criteo
5243366,Facebook
2120609,Facebook
2944296,Instagram
399646,Instagram
9255621,Criteo
9853031,Adwords
6989781,Criteo
7613404,Adwords
8289652,Instagram
9013872,Partner
4282326,Instagram
2936086,Facebook
547476,Partner
3602138,Partner
240262,Facebook
3603714,Facebook
1001416,Facebook
9084924,Partner
8200288,Instagram
6293824,Facebook
1703443,Criteo
5540786,Adwords
6310745,Facebook
3990738,Criteo
5221372,Instagram
6990030,Facebook
7485453,Instagram
7802149,Adwords
3936266,Facebook
8830482,Facebook
1992243,Criteo
4233399,Adwords
4436186,Facebook
4004198,Instagram
1344348,Instagram
7544256,Facebook
5369698,Facebook
6826582,Facebook
7489228,Facebook
5124861,Facebook
1727359,Facebook
6191225,Adwords
1144128,Instagram
5677256,Adwords
3220209,Facebook
5637489,Instagram
9474191,Instagram
4677594,Criteo
1416576,Facebook
4702386,Criteo
7047059,Facebook
5856938,Facebook
2810774,Adwords
4087090,Criteo
3243641,Facebook
4827344,Adwords
6101827,Criteo
1701109,Instagram
4796464,Instagram
3504669,Instagram
4775356,Instagram
1477574,Facebook
6515274,Facebook
5680126,Facebook
8109663,Facebook
845168,Facebook
3261724,Criteo
7959514,Instagram
7911966,Facebook
7318779,Adwords
5821314,Partner
3892179,Instagram
4541893,Adwords
6294156,Facebook
7257195,Instagram
7389738,Instagram
7075541,Instagram
4917447,Facebook
7879294,Partner
3951317,Facebook
7699566,Facebook
3440732,Instagram
7949544,Facebook
5269781,Facebook
2002088,Adwords
6970921,Partner
1496556,Adwords
3185160,Instagram
9295512,Instagram
7723553,Adwords
7556601,Partner
722115,Instagram
3866558,Facebook
6292826,Instagram
3920129,Instagram
8508189,Instagram
2907571,Facebook
5169953,Friends Referral Program
1982567,Facebook
9724648,Instagram
7185638,Instagram
7295694,Adwords
9054599,Facebook
1749470,Partner
9354311,Adwords
9369694,Instagram
4746954,Facebook
2264714,Adwords
6693294,Instagram
5445075,Facebook
5592460,Facebook
1985481,Facebook
2397129,Instagram
1199079,Partner
1841197,Partner
2922270,Instagram
6226477,Facebook
2919694,Instagram
1878819,Facebook
9094604,Facebook
4364213,Partner
696052,Instagram
8001976,Facebook
8682333,Partner
3965334,Facebook
1808717,Instagram
4682022,Facebook
3336893,Adwords
6555009,Friends Referral Program
7646998,Partner
7808752,Criteo
4244727,Adwords
4210854,Friends Referral Program
6345900,Instagram
2158892,Facebook
8289015,Facebook
735086,Instagram
8913796,Partner
4544766,Adwords
4508677,Facebook
1975002,Instagram
7087662,Facebook
6985763,Instagram
2408841,Facebook
6384336,Criteo
1828704,Partner
7380211,Facebook
8867082,Instagram
6876721,Adwords
3363392,Facebook
1229188,Adwords
2404228,Instagram
6616758,Facebook
3214963,Partner
7757342,Instagram
5772401,Facebook
1693757,Instagram
3386228,Instagram
7267706,Instagram
5723937,Friends Referral Program
6261931,Partner
1933211,TV
7092314,Instagram
3762310,Facebook
65446,Instagram
3440453,Facebook
5814289,Partner
8967342,Adwords
8301045,Instagram
716866,Facebook
7555120,Facebook
9429364,Partner
1279614,Instagram
1516145,Instagram
8245647,Adwords
6109522,Facebook
7927108,Partner
3550805,Facebook
2249683,Facebook
4841174,Instagram
8941660,Facebook
4213396,Instagram
8484334,Instagram
7380481,Facebook
1536813,Instagram
9977707,Partner
3900567,Facebook
3346078,Friends Referral Program
8480130,Instagram
605044,Partner
3677484,Criteo
2619015,Facebook
3260300,Instagram
1494265,Facebook
7067061,Facebook
8973617,Adwords
5329747,Facebook
6243770,Partner
3244145,Instagram
9457462,Friends Referral Program
1474524,Instagram
6348080,Partner
2743445,Instagram
2775093,Partner
8091549,Facebook
8791188,Facebook
4530376,Facebook
8767122,Adwords
906681,Facebook
3014637,Facebook
2098139,Criteo
6891058,Adwords
8844790,Friends Referral Program
2905223,Friends Referral Program
3982517,Partner
2347574,Adwords
7780599,Instagram
7745098,Instagram
9625466,Criteo
3575354,Adwords
5989866,Instagram
5649759,Instagram
9695205,Facebook
8476217,Instagram
9885066,Instagram
5610781,Adwords
712080,Friends Referral Program
3342377,Adwords
5902144,TV
1343161,Facebook
281556,Facebook
5235534,Partner
1732423,Instagram
4480039,Adwords
2365948,Facebook
8509717,Partner
1620367,Instagram
9481139,Instagram
7005322,Adwords
3932782,Adwords
1402408,Friends Referral Program
960467,Facebook
9126148,Instagram
6877277,Criteo
2832201,Instagram
8395559,Facebook
4216872,Instagram
9725629,Criteo
1882974,Instagram
9264832,Friends Referral Program
4890090,Adwords
2931323,Instagram
1577491,Instagram
6631939,Friends Referral Program
3591556,Adwords
7083849,Facebook
3203374,Partner
3404357,Partner
9750706,Friends Referral Program
9047576,Partner
7419128,Adwords
5093203,Facebook
4892641,Facebook
7994333,Adwords
459711,Adwords
6579283,Facebook
412106,Adwords
6045705,Instagram
2895336,Instagram
7526162,Facebook
6417178,Criteo
1925228,Instagram
2988420,Facebook
9427879,Instagram
8825812,Friends Referral Program
4893942,Instagram
2478414,Friends Referral Program
457646,Facebook
4232568,Instagram
4176633,Facebook
4420777,Partner
8853265,Adwords
1027264,Instagram
9404447,Instagram
292273,Facebook
7530925,Instagram
634434,Adwords
1814035,Facebook
2446855,Friends Referral Program
4853421,Adwords
2602321,Partner
8697329,Instagram
653287,Friends Referral Program
4576433,Criteo
4391238,Instagram
3665678,Facebook
4679461,Facebook
1978356,Partner
2869612,Facebook
4492926,Facebook
9491849,Criteo
3818889,Facebook
2222969,Facebook
656183,Facebook
7704866,Criteo
553541,Facebook
4935952,Adwords
7131084,Adwords
5814252,Instagram
2666417,Partner
4017749,Criteo
9758088,Facebook
7671057,Friends Referral Program
4674741,Facebook
9952778,Adwords
2560232,Instagram
7850277,Friends Referral Program
1302813,Criteo
3446184,Facebook
1388168,Instagram
3135805,Partner
5289709,Partner
4946208,Adwords
9514969,Criteo
6889061,Partner
9117100,Criteo
397833,Facebook
4724791,Facebook
1084721,Partner
776475,Instagram
4542897,Facebook
8716641,Adwords
5071922,Facebook
7972096,Friends Referral Program
4140754,Partner
7093285,Instagram
7127156,Instagram
3435579,Criteo
8504964,Instagram
5601137,Adwords
5119140,Criteo
7721846,Facebook
2999478,Instagram
486383,Facebook
7947314,Partner
4140279,Instagram
4729016,Facebook
5487065,Instagram
2893606,Instagram
5327950,Friends Referral Program
1319616,Facebook
6393135,Instagram
9098159,TV
952492,Instagram
4161089,Criteo
540125,Facebook
9289237,Partner
2413807,Instagram
7478659,Adwords
4412443,Facebook
6013873,Instagram
3417362,Partner
9750308,Partner
6902581,Instagram
7350389,Instagram
3417522,Adwords
3561731,Instagram
8622452,Instagram
4199248,Facebook
1255133,Instagram
9947301,Partner
7639962,Partner
7887953,Facebook
4254144,Adwords
3182567,Instagram
6349769,Instagram
5684504,Facebook
7471338,Partner
5591837,TV
147190,Facebook
6235834,Facebook
925764,Instagram
8935935,Facebook
7295305,Instagram
289888,Criteo
5481403,Instagram
1650705,Facebook
3909314,Adwords
7517194,Adwords
8061986,Instagram
381110,Instagram
693988,Instagram
4883517,Adwords
3697374,Criteo
116761,Friends Referral Program
2485272,Facebook
8694633,Instagram
5418713,Adwords
4224100,Partner
4006993,Adwords
4499713,Instagram
6865820,Partner
8006193,Facebook
7069381,Facebook
9954698,Facebook
9650389,Criteo
6950641,Partner
161368,Facebook
6627602,Facebook
6249083,Friends Referral Program
9022781,Partner
2661090,Criteo
7135030,Facebook
7299420,Criteo
3736486,Instagram
6906230,Adwords
4710252,Facebook
6327805,Instagram
4725790,Instagram
1961153,Adwords
3561883,Facebook
9460965,Partner
949368,Friends Referral Program
7826285,Facebook
9677053,Partner
7550409,Criteo
8279638,Facebook
3066871,Instagram
395048,Partner
1975847,Partner
4178591,Partner
8894788,Instagram
7147169,Facebook
3979136,Instagram
5173401,Facebook
7370656,Instagram
5801354,Facebook
4162772,Criteo
1451330,Facebook
9107087,Facebook
4902432,Instagram
6467282,Partner
4900457,Adwords
6507491,Instagram
9090326,Instagram
1346600,Instagram
2642132,Facebook
8354620,Instagram
8540839,Instagram
3859065,Facebook
3400985,Adwords
7207618,Instagram
6442821,Facebook
8968725,Partner
1499755,Instagram
4234376,Partner
7238141,Facebook
5634493,Instagram
6745013,Facebook
3717381,Facebook
1225103,Facebook
9739326,Adwords
3600671,Partner
6122629,Facebook
9806645,Partner
2117503,Instagram
3784440,Facebook
2126190,Facebook
349993,Adwords
2373799,Adwords
3957567,Instagram
8060355,Instagram
2252263,Facebook
4763856,Adwords
7755981,Facebook
7889182,Instagram
3420865,Instagram
7743847,Instagram
8869287,Instagram
7040039,Criteo
1229314,Partner
5524422,Instagram
7324153,Instagram
4202166,Instagram
7196940,Instagram
4628687,Instagram
5200690,Instagram
6899438,Facebook
3082598,Friends Referral Program
8988170,Partner
5698368,Instagram
673741,Partner
8604764,Friends Referral Program
3874718,Adwords
9593424,Instagram
5593571,Partner
1831258,Criteo
456285,TV
2017111,Partner
8842860,Friends Referral Program
8481391,Criteo
4246300,Instagram
9691764,Adwords
1096436,Facebook
5496194,Partner
881640,Facebook
8192890,Adwords
4687145,Facebook
8463370,Facebook
206600,Facebook
5291091,Partner
9910452,Adwords
8482293,Facebook
249654,Adwords
8228849,Instagram
5955107,Instagram
1082782,Instagram
5245299,Partner
8339909,Facebook
6619320,Facebook
9505280,Instagram
1982677,Facebook
5623586,Facebook
5065436,Facebook
3336385,Facebook
8723277,Facebook
9025907,Partner
3772567,Friends Referral Program
5093895,Instagram
5292686,TV
8548294,Criteo
4541473,Instagram
9206508,Instagram
774888,Adwords
4652308,Facebook
7523753,Instagram
8623249,Facebook
7013306,Partner
534964,Instagram
9513097,Instagram
9080051,Criteo
5397923,Instagram
4044665,Adwords
3962441,Facebook
2141566,Instagram
2281358,Facebook
254933,Facebook
1692263,Instagram
1279110,Adwords
9404478,Facebook
9791490,Facebook
1346508,Instagram
8999279,Facebook
6726418,Instagram
673583,Instagram
2178709,Instagram
4812472,Instagram
9243081,Facebook
173486,Friends Referral Program
6582365,Criteo
7906808,Instagram
4231735,Facebook
4963312,Instagram
8445463,Adwords
7360029,Instagram
8836161,Instagram
8663786,Instagram
324624,Instagram
6957733,Facebook
3261436,Friends Referral Program
9488206,Instagram
9481313,Facebook
1873769,Facebook
4377431,Adwords
6976021,Facebook
5055025,Instagram
1465881,Facebook
1999710,Facebook
8418047,Instagram
9167047,Instagram
1431772,Adwords
7606574,Facebook
7701410,Facebook
9429106,Facebook
5425081,Instagram
9416322,Facebook
8928758,Adwords
8608203,Instagram
4849265,Partner
9081649,Instagram
344914,Instagram
4472680,Partner
2063538,Instagram
2041331,Facebook
129496,Facebook
2538521,Facebook
416909,Instagram
624379,Instagram
2943709,Friends Referral Program
2553510,Facebook
7385419,Instagram
603998,Instagram
6522223,Instagram
5035050,Facebook
2678653,Adwords
3983496,Facebook
3121769,Instagram
6735319,Adwords
2656765,Facebook
2802263,Partner
2270790,Facebook
7520537,Facebook
4729507,Adwords
9653562,Facebook
5283909,Facebook
6979030,Instagram
5395191,Partner
9249232,Facebook
7054823,Partner
9970816,Adwords
8744776,Instagram
2129920,Facebook
3983415,Partner
1541485,Partner
4681876,Facebook
2871740,Facebook
1163949,Adwords
190284,Facebook
5192559,Adwords
2277864,Instagram
396434,Partner
7318509,Facebook
1574203,Instagram
9588652,Instagram
4714125,Instagram
1570266,Instagram
1398347,Instagram
4783197,Instagram
6264000,Instagram
1857431,Instagram
3718365,Adwords
2201257,Facebook
5111368,Facebook
8219935,Partner
7714392,Friends Referral Program
727752,Partner
2810235,Partner
4778147,Instagram
686966,Adwords
1392653,Facebook
9603920,Criteo
485684,Adwords
8869276,Friends Referral Program
4804606,Facebook
7754956,Partner
2931054,Partner
2330484,Partner
2944047,Instagram
6201810,Facebook
1695402,Partner
6556320,Instagram
9263357,Adwords
9855007,Instagram
6986331,Instagram
9204118,Friends Referral Program
8294542,Facebook
2948918,Facebook
6503055,Adwords
3606089,Instagram
5608978,Adwords
1859134,Adwords
3189964,Instagram
1532421,Instagram
6685153,Friends Referral Program
7470836,Instagram
3340575,Facebook
1903041,Facebook
2578067,Adwords
9778194,Instagram
2265072,Facebook
5524794,Partner
1645412,Instagram
6006931,Criteo
2654056,Instagram
2158709,Facebook
7002194,Criteo
471376,Friends Referral Program
1306705,Facebook
6761910,Instagram
2216358,Criteo
5979138,Partner
7829303,Adwords
4314311,Facebook
311849,Criteo
7505973,Instagram
1353637,Instagram
4759442,Criteo
2535566,Adwords
94365,Adwords
6653382,Friends Referral Program
6834411,Instagram
4930128,Friends Referral Program
4462231,Criteo
7236982,Facebook
8182576,Instagram
7550368,Instagram
2252801,Facebook
4333994,Instagram
8181037,Partner
3212386,Adwords
3990415,Instagram
9481997,Facebook
9446337,Criteo
2077525,Partner
465958,Facebook
7062069,Criteo
8990395,Adwords
4468768,Adwords
804048,Facebook
5397756,Instagram
8788394,Facebook
1628794,Instagram
1536973,Instagram
3023208,Instagram
4030956,Facebook
7561694,Adwords
5167840,Instagram
1211553,Adwords
5494308,Instagram
9412865,Adwords
5558480,Friends Referral Program
3206788,Adwords
2436000,Facebook
6888053,Facebook
2088566,Partner
1492389,Facebook
481322,Facebook
7905309,Instagram
4863321,Adwords
522107,Facebook
7723897,Facebook
8438080,Facebook
767008,Instagram
5189071,Facebook
289137,Facebook
7724587,Instagram
9806704,Criteo
1878678,Facebook
1203372,Partner
2654574,Adwords
7928456,Criteo
5657290,Partner
4135286,Friends Referral Program
9419568,Instagram
2396787,Instagram
3773389,Adwords
4803818,Partner
1059960,Criteo
9909173,Instagram
6478770,Instagram
5781106,Facebook
3345118,Adwords
3429722,Facebook
2077286,Partner
3272587,Instagram
1496590,Instagram
4357143,Friends Referral Program
4175234,Criteo
6118868,Facebook
4523565,Instagram
4122125,Facebook
1568336,Instagram
3631179,Adwords
8317080,Facebook
8607819,Instagram
5616104,Partner
2143596,Instagram
4501831,Facebook
150209,Instagram
1898190,Partner
6603707,Facebook
5769466,Facebook
3302373,Partner
8381616,Facebook
2969928,Criteo
912450,Instagram
6008048,Instagram
3271106,Instagram
1483146,Instagram
3984025,Instagram
7535467,Instagram
875232,Instagram
7999964,Facebook
7417965,Facebook
9583450,Partner
4430689,Criteo
1133449,Adwords
6462092,Adwords
8268667,Instagram
2107881,Facebook
2066701,Partner
2685890,Instagram
2605783,Partner
6287764,Facebook
6688583,Partner
8722503,Criteo
1603252,Criteo
8267608,Partner
5692208,Criteo
776771,Adwords
6474610,Partner
7544743,Facebook
6577900,Partner
9467732,Instagram
6763233,Partner
5285461,Instagram
5989703,Criteo
832886,Instagram
5953389,Criteo
6602986,Partner
3368012,Friends Referral Program
2711779,Criteo
7458378,Instagram
1287969,Facebook
1295866,Criteo
4870610,Instagram
2942222,Adwords
2384687,Criteo
5723995,Facebook
7443771,Facebook
8431879,Facebook
6028075,Instagram
3370755,Adwords
4606042,Instagram
9852810,Adwords
8877119,Partner
1465803,Instagram
4561634,Instagram
6356255,Facebook
1137706,Facebook
4739327,Partner
8080632,Instagram
4103646,Facebook
1467721,Instagram
6463037,Adwords
2744351,Criteo
5905440,Facebook
4516943,Instagram
1176509,Criteo
6375427,Facebook
2749364,Instagram
3328895,Partner
2900617,Adwords
9587340,Adwords
9224948,Facebook
1592561,Instagram
4591713,Facebook
8123226,Criteo
6197041,Facebook
445762,Instagram
2062251,Adwords
8630785,Facebook
270373,Criteo
1646815,Facebook
698234,Facebook
5846488,Instagram
1343963,Facebook
2946109,Facebook
6090091,Criteo
5300249,Instagram
4266313,Criteo
9586023,Instagram
122008,Instagram
2438613,Criteo
6919017,Adwords
577660,Instagram
1665396,Adwords
1696810,Facebook
7117026,Instagram
4034932,Partner
2216827,Partner
7580951,Partner
7813277,Instagram
7718277,Instagram
4256526,Facebook
211894,Instagram
8467345,Partner
5412033,Instagram
7621773,Instagram
7572649,Facebook
586239,Instagram
9644810,Instagram
5693599,Facebook
662017,Adwords
3369826,Instagram
7147431,Instagram
2404447,Facebook
5052435,Facebook
434273,Instagram
6505883,Facebook
7029943,Instagram
3001754,Instagram
6050597,Instagram
6493042,Facebook
4863501,Adwords
7487601,Instagram
8132748,Adwords
4618756,Criteo
2452943,Instagram
3756262,Friends Referral Program
1127844,Partner
2413285,Instagram
519086,Instagram
6601184,Facebook
3129788,Instagram
2721154,Instagram
7353596,Instagram
5327255,Facebook
6406272,Instagram
8482356,Partner
3431270,Facebook
646200,Instagram
3972468,Facebook
7862284,Friends Referral Program
6651179,TV
4140293,Instagram
9480381,Facebook
8692009,Partner
613671,Facebook
4808825,Friends Referral Program
7825046,Criteo
4985093,Instagram
5240126,Facebook
4682722,Instagram
6119825,Facebook
8882714,Facebook
9792412,Instagram
9603674,Friends Referral Program
4566278,Instagram
1527137,Friends Referral Program
5088807,Adwords
1015907,Adwords
2955538,Adwords
2858903,Facebook
2682997,Facebook
8080704,Facebook
5251261,Instagram
6805251,Facebook
1394226,Partner
6350258,Partner
6641070,Facebook
396246,Instagram
7144511,Facebook
4422189,Facebook
7101536,Facebook
3420073,Instagram
3803124,Instagram
1167865,Facebook
8472365,Partner
7429472,Partner
4910703,Partner
5830554,Instagram
8025628,Instagram
3143708,Instagram
8269318,Instagram
1496142,Instagram
9602741,Instagram
5948711,Adwords
2350612,Partner
7105981,Friends Referral Program
9165827,Partner
2908178,Instagram
1444608,Instagram
1519648,Facebook
1925451,Instagram
9024395,Partner
6852024,Instagram
2807429,Adwords
8028786,Instagram
9384789,Adwords
2394949,Criteo
8096053,Adwords
5308397,Instagram
8880269,Partner
3113647,Criteo
1307852,Instagram
8713577,Facebook
9688603,Adwords
4127345,Facebook
920950,Instagram
2067344,Facebook
2333081,Instagram
134796,Adwords
7301389,Criteo
6091919,Adwords
5502029,Partner
1921732,Instagram
8688365,Instagram
8910818,Adwords
5030224,TV
3664665,Partner
1930880,Partner
4531926,Instagram
4294094,Facebook
1553728,Criteo
903426,Criteo
3124493,Instagram
3895928,Facebook
3361075,Facebook
8521097,Instagram
9525460,Partner
9636981,Facebook
7625856,Instagram
7627912,Criteo
8265576,Criteo
702726,Partner
654069,Facebook
5822839,Adwords
2097683,Partner
9891322,Facebook
9434269,Friends Referral Program
4706889,Facebook
2976957,Friends Referral Program
4835348,Facebook
3459224,Instagram
615625,Facebook
477464,Criteo
5366410,Criteo
2517083,Partner
4640682,Instagram
1736722,Facebook
4628431,Adwords
442114,Friends Referral Program
3894404,Facebook
4400857,Partner
8206475,Facebook
2583717,Facebook
9339459,Facebook
8669729,Friends Referral Program
7294367,Instagram
8301633,Adwords
6924354,Adwords
5231383,Instagram
3770204,Adwords
2122033,Adwords
9822891,Facebook
7182126,Instagram
1886386,Facebook
7250080,Facebook
4621191,TV
6486222,Criteo
2320166,Instagram
7701636,Partner
2953645,Adwords
2885568,Adwords
1602448,Adwords
7543520,Instagram
8582114,Facebook
5392836,Adwords
1858450,Adwords
3454383,Facebook
8579974,Facebook
791700,Instagram
8858880,Instagram
2044849,Instagram
3985526,Adwords
5646957,Partner
9401071,Criteo
4447419,Partner
9248154,Facebook
8394445,Partner
4591524,Partner
4200338,Facebook
6106547,Facebook
5796712,Instagram
7042736,Adwords
7247332,Adwords
4863012,Facebook
722005,Instagram
742212,Facebook
5668479,Friends Referral Program
4621066,Adwords
5275351,Partner
8530627,Criteo
5640146,Instagram
1141691,Facebook
8248954,Facebook
4627804,Facebook
5262174,Instagram
6600792,Partner
1194427,Partner
2065114,Adwords
8602330,Facebook
7977397,Instagram
7465053,Facebook
4344600,Facebook
3937274,Instagram
8767937,Adwords
1122104,Instagram
490217,Facebook
9009848,Facebook
8324869,Friends Referral Program
7030108,Facebook
2261774,Facebook
85418,Criteo
6865641,Instagram
6513363,Friends Referral Program
9248906,Instagram
7960406,Facebook
6723757,Facebook
6848730,Instagram
4316393,Instagram
6324109,Facebook
3210885,Partner
8332480,Partner
9125079,Partner
4324715,Facebook
473146,Instagram
4009101,Instagram
7922775,Facebook
7136707,Facebook
9151137,Adwords
9416850,Facebook
6471629,Instagram
6411417,Friends Referral Program
6172935,Criteo
3192037,Partner
2297968,Facebook
5755948,Partner
8728624,Instagram
9177874,Adwords
5242785,Adwords
1232941,Criteo
7393528,Friends Referral Program
2830405,Instagram
4476044,Facebook
9807304,Facebook
7614124,Facebook
4392767,Instagram
6835807,Instagram
2736219,Instagram
6055890,Facebook
6331286,Facebook
2931393,Facebook
1955423,Instagram
2126819,Adwords
2446363,Partner
6017659,Facebook
3161310,Facebook
7224094,Partner
6771068,Criteo
7754933,Instagram
3876163,Partner
3682876,Instagram
4096859,Instagram
9799385,Criteo
4575247,Instagram
8922115,Instagram
5093978,Facebook
5381501,Adwords
2153929,Friends Referral Program
1813238,Facebook
3725500,Criteo
6263778,Facebook
9426965,Facebook
3886512,Criteo
5971050,Criteo
5410429,Instagram
8500136,Adwords
5938742,Friends Referral Program
9129119,Partner
1179629,Partner
128903,Adwords
1720902,Instagram
9681579,Facebook
2473021,Friends Referral Program
5720620,Facebook
6720656,Facebook
8481685,Facebook
5635845,Facebook
9270015,Instagram
6541162,Instagram
9929383,Instagram
8577825,Facebook
9759331,Partner
640024,Facebook
1767725,Adwords
3349010,Adwords
5774275,Criteo
2124113,Instagram
2920095,Partner
4645959,Instagram
4523930,Partner
6032673,Adwords
1695001,Facebook
266974,Criteo
8592891,Friends Referral Program
510908,Instagram
7151525,Friends Referral Program
5047843,Facebook
152915,Instagram
6864614,Instagram
9458561,Facebook
6014768,Instagram
8968980,Facebook
5798787,Partner
2151746,Facebook
55256,Partner
4675177,Partner
4724289,Facebook
8850405,Facebook
3336524,Partner
2498942,Facebook
9645321,Facebook
3663364,Instagram
7906079,Criteo
8442041,Instagram
1628532,Facebook
8126001,Facebook
612793,TV
5666790,Facebook
7301587,Criteo
4001034,Adwords
6161253,Instagram
6736355,TV
8094597,Facebook
9337282,Facebook
9802729,Instagram
7638123,Instagram
1936073,Facebook
797502,Facebook
1627108,Facebook
663427,Criteo
529903,Adwords
7754912,Instagram
2507283,Facebook
3691476,Facebook
3806062,Instagram
2152733,Instagram
1580404,Facebook
3158702,Instagram
5800046,Instagram
3521893,Facebook
191290,Criteo
7169769,Adwords
8367620,Adwords
1960215,Instagram
9470833,Adwords
4341884,Instagram
3741385,Facebook
3076181,Instagram
9477706,Partner
4980408,Facebook
886663,Adwords
6527834,Friends Referral Program
5734117,Instagram
3492381,Facebook
3113451,Partner
9886035,Partner
4790921,Criteo
5882701,Facebook
1970611,Instagram
5599261,Adwords
1050671,Criteo
5929630,Partner
9378481,Adwords
3557167,Adwords
3888252,Facebook
3309856,Partner
4762304,Instagram
8713128,Facebook
2298148,Facebook
1712758,Instagram
1066741,Adwords
1096432,Facebook
7193788,Friends Referral Program
1313665,Facebook
4831571,Instagram
9676637,Facebook
6796903,Instagram
8883454,Adwords
9044173,Instagram
4066973,Adwords
6644051,Instagram
6380810,Criteo
7872054,Facebook
2941339,Partner
2279441,Friends Referral Program
5417783,Instagram
1892425,Instagram
1491656,Adwords
189137,Facebook
4058098,Instagram
2242404,Instagram
7441307,Adwords
5509375,Facebook
5200154,Friends Referral Program
5563572,Adwords
8540239,Instagram
9487224,Facebook
9945151,Partner
7957336,Instagram
1948195,Partner
5803849,Instagram
5024120,Criteo
6945065,Facebook
6081291,Facebook
7258146,Facebook
707943,Partner
5465524,Facebook
2332545,Facebook
9485522,Partner
1828329,Facebook
2494358,Instagram
8143289,Partner
5580557,Friends Referral Program
7416154,Facebook
8579659,Instagram
6400998,Adwords
8242550,Facebook
1619584,Adwords
1765068,Partner
8572774,Instagram
970830,Instagram
5894969,Partner
8969925,Partner
4982123,Facebook
3834544,Instagram
158916,Instagram
5005347,Instagram
1535450,Facebook
1535675,Instagram
9804711,Partner
4256919,Partner
4926673,Facebook
3826475,TV
6451920,Instagram
6814481,Criteo
8753951,Criteo
4673968,Instagram
2549428,Facebook
686677,Instagram
4983287,Instagram
5750853,Criteo
5592308,Facebook
5107171,Instagram
4484080,Instagram
862231,Adwords
2029454,Instagram
5250878,Partner
4336074,Instagram
8787262,Instagram
3604467,Instagram
7868559,Criteo
6278407,Criteo
7844515,Instagram
9877434,Facebook
7017701,Criteo
180093,Facebook
4558409,Instagram
940449,Partner
5493222,Instagram
3635009,Instagram
6443312,Criteo
2524018,Partner
8479606,Instagram
4064406,Partner
453414,Instagram
8887026,Instagram
7627581,Instagram
4549177,Facebook
1442899,Friends Referral Program
3266539,Adwords
1130989,Instagram
7661007,Instagram
2726814,Criteo
3525192,Facebook
7540274,Instagram
385365,Instagram
